Q66LE6	Gene_Name	PPP2R2D
Q9Y2T4	Gene_Name	PPP2R2C
P04229	Gene_Name	HLA-DRB1
P01912	Gene_Name	HLA-DRB1
P13760	Gene_Name	HLA-DRB1
P13761	Gene_Name	HLA-DRB1
Q30134	Gene_Name	HLA-DRB1
Q9TQE0	Gene_Name	HLA-DRB1
Q30167	Gene_Name	HLA-DRB1
P20039	Gene_Name	HLA-DRB1
Q95IE3	Gene_Name	HLA-DRB1
Q5Y7A7	Gene_Name	HLA-DRB1
Q9GIY3	Gene_Name	HLA-DRB1
P01911	Gene_Name	HLA-DRB1
Q29974	Gene_Name	HLA-DRB1
P14060	Gene_Name	HSD3B1
P26439	Gene_Name	HSD3B2
Q9H2F3	Gene_Name	HSD3B7
Q9Y3L3	Gene_Name	SH3BP1
P78314	Gene_Name	SH3BP2
Q7L8J4	Gene_Name	SH3BP5L
O60239	Gene_Name	SH3BP5
P46952	Gene_Name	HAAO
P31937	Gene_Name	HIBADH
P29372	Gene_Name	MPG
P11171	Gene_Name	EPB41
Q13541	Gene_Name	EIF4EBP1
Q13542	Gene_Name	EIF4EBP2
O60516	Gene_Name	EIF4EBP3
Q9NRA8	Gene_Name	EIF4ENIF1
P08195	Gene_Name	SLC3A2
P08908	Gene_Name	HTR1A
P28222	Gene_Name	HTR1B
P28221	Gene_Name	HTR1D
P28566	Gene_Name	HTR1E
P30939	Gene_Name	HTR1F
P28223	Gene_Name	HTR2A
P41595	Gene_Name	HTR2B
P28335	Gene_Name	HTR2C
P46098	Gene_Name	HTR3A
O95264	Gene_Name	HTR3B
Q8WXA8	Gene_Name	HTR3C
Q70Z44	Gene_Name	HTR3D
A5X5Y0	Gene_Name	HTR3E
Q13639	Gene_Name	HTR4
P47898	Gene_Name	HTR5A
P50406	Gene_Name	HTR6
P34969	Gene_Name	HTR7
Q9BXI3	Gene_Name	NT5C1A
Q96P26	Gene_Name	NT5C1B
Q9H0P0	Gene_Name	NT5C3A
Q969T7	Gene_Name	NT5C3B
P49902	Gene_Name	NT5C2
P21589	Gene_Name	NT5E
P56378	Gene_Name	MP68
P52209	Gene_Name	PGD
O95336	Gene_Name	PGLS
P05408	Gene_Name	SCG5
P36639	Gene_Name	NUDT1
P0DKL9	Gene_Name	ARL14EPL
Q8IZ83	Gene_Name	ALDH16A1
Q676U5	Gene_Name	ATG16L1
Q8NAA4	Gene_Name	ATG16L2
P02763	Gene_Name	ORM1
P19652	Gene_Name	ORM2
P20848	Gene_Name	SERPINA2
P01009	Gene_Name	SERPINA1
P04217	Gene_Name	A1BG
Q9NQ94	Gene_Name	A1CF
Q8NF67	Gene_Name	ANKRD20A12P
Q5TYW2	Gene_Name	ANKRD20A1
Q5SQ80	Gene_Name	ANKRD20A2
Q5VUR7	Gene_Name	ANKRD20A3
Q4UJ75	Gene_Name	ANKRD20A4
A0PJZ0	Gene_Name	ANKRD20A5P
Q96IX9	Gene_Name	ANKRD36BP1
P08697	Gene_Name	SERPINF2
P02750	Gene_Name	LRG1
P01023	Gene_Name	A2M
A8K2U0	Gene_Name	A2ML1
A7E2S9	Gene_Name	ANKRD30BL
U3KPV4	Gene_Name	A3GALT2
Q5T5F5	Gene_Name	ADAMTSL4-AS1
Q9NPC4	Gene_Name	A4GALT
Q9UNA3	Gene_Name	A4GNT
P05067	Gene_Name	APP
Q96GX2	Gene_Name	ATXN7L3B
P30542	Gene_Name	ADORA1
P29274	Gene_Name	ADORA2A
P29275	Gene_Name	ADORA2B
P0DMS8	Gene_Name	ADORA3
Q9NS82	Gene_Name	SLC7A10
P22760	Gene_Name	AADAC
Q9NRG9	Gene_Name	AAAS
Q15758	Gene_Name	SLC1A5
Q86V21	Gene_Name	AACS
P01011	Gene_Name	SERPINA3
Q8N5Z0	Gene_Name	AADAT
Q7RTV5	Gene_Name	AAED1
Q6PD74	Gene_Name	AAGAB
Q2M2I8	Gene_Name	AAK1
Q9Y478	Gene_Name	PRKAB1
O43741	Gene_Name	PRKAB2
P54619	Gene_Name	PRKAG1
Q9UGJ0	Gene_Name	PRKAG2
Q9UGI9	Gene_Name	PRKAG3
Q9H7C9	Gene_Name	AAMDC
Q13685	Gene_Name	AAMP
Q13131	Gene_Name	PRKAA1
P54646	Gene_Name	PRKAA2
Q9Y312	Gene_Name	AAR2
Q4LEZ3	Gene_Name	AARD
P86434	Gene_Name	ADORA2A-AS1
Q9BTE6	Gene_Name	AARSD1
Q9UDR5	Gene_Name	AASS
Q8NHS2	Gene_Name	GOT1L1
P17174	Gene_Name	GOT1
Q9NY61	Gene_Name	AATF
P00505	Gene_Name	GOT2
Q7Z5M8	Gene_Name	ABHD12B
Q96GS6	Gene_Name	ABHD17A
Q5VST6	Gene_Name	ABHD17B
Q6PCB6	Gene_Name	ABHD17C
Q7Z5R6	Gene_Name	APBB1IP
P31941	Gene_Name	APOBEC3A
Q9UH17	Gene_Name	APOBEC3B
Q9NRW3	Gene_Name	APOBEC3C
Q96AK3	Gene_Name	APOBEC3D
Q8IUX4	Gene_Name	APOBEC3F
Q9HC16	Gene_Name	APOBEC3G
Q6NTF7	Gene_Name	APOBEC3H
O95477	Gene_Name	ABCA1
Q9BZC7	Gene_Name	ABCA2
Q99758	Gene_Name	ABCA3
P78363	Gene_Name	ABCA4
Q8WWZ7	Gene_Name	ABCA5
Q8N139	Gene_Name	ABCA6
Q8IZY2	Gene_Name	ABCA7
O94911	Gene_Name	ABCA8
Q8IUA7	Gene_Name	ABCA9
Q8WWZ4	Gene_Name	ABCA10
Q4W5N1	Gene_Name	ABCA11P
Q86UK0	Gene_Name	ABCA12
Q86UQ4	Gene_Name	ABCA13
Q2M3G0	Gene_Name	ABCB5
Q9NP58	Gene_Name	ABCB6
O75027	Gene_Name	ABCB7
Q9NUT2	Gene_Name	ABCB8
Q9NP78	Gene_Name	ABCB9
Q9NRK6	Gene_Name	ABCB10
O95342	Gene_Name	ABCB11
Q09428	Gene_Name	ABCC8
O60706	Gene_Name	ABCC9
Q96J66	Gene_Name	ABCC11
Q9NSE7	Gene_Name	ABCC13
P33897	Gene_Name	ABCD1
Q9UBJ2	Gene_Name	ABCD2
P28288	Gene_Name	ABCD3
O14678	Gene_Name	ABCD4
P61221	Gene_Name	ABCE1
Q8NE71	Gene_Name	ABCF1
Q9UG63	Gene_Name	ABCF2
Q9NUQ8	Gene_Name	ABCF3
P45844	Gene_Name	ABCG1
Q9UNQ0	Gene_Name	ABCG2
Q9H172	Gene_Name	ABCG4
Q9H222	Gene_Name	ABCG5
Q9H221	Gene_Name	ABCG8
Q8N2K0	Gene_Name	ABHD12
Q0P651	Gene_Name	ABHD18
P41238	Gene_Name	APOBEC1
Q9Y235	Gene_Name	APOBEC2
Q8WW27	Gene_Name	APOBEC4
Q6UXT9	Gene_Name	ABHD15
Q96SE0	Gene_Name	ABHD1
P08910	Gene_Name	ABHD2
Q8WU67	Gene_Name	ABHD3
Q8TB40	Gene_Name	ABHD4
Q8WTS1	Gene_Name	ABHD5
Q9BV23	Gene_Name	ABHD6
Q96I13	Gene_Name	ABHD8
Q9NUJ1	Gene_Name	ABHD10
Q8NFV4	Gene_Name	ABHD11
Q7L211	Gene_Name	ABHD13
Q9BUJ0	Gene_Name	ABHD14A
Q96IU4	Gene_Name	ABHD14B
O95870	Gene_Name	ABHD16A
Q9H3Z7	Gene_Name	ABHD16B
Q8IZP0	Gene_Name	ABI1
Q9NYB9	Gene_Name	ABI2
Q9P2A4	Gene_Name	ABI3
P00519	Gene_Name	ABL1
P42684	Gene_Name	ABL2
O14639	Gene_Name	ABLIM1
Q6H8Q1	Gene_Name	ABLIM2
O94929	Gene_Name	ABLIM3
Q9P1F3	Gene_Name	ABRACL
Q8N0Z2	Gene_Name	ABRA
Q6UWZ7	Gene_Name	ABRAXAS1
Q15018	Gene_Name	ABRAXAS2
Q12979	Gene_Name	ABR
Q9ULW3	Gene_Name	ABT1
Q969K4	Gene_Name	ABTB1
Q8N961	Gene_Name	ABTB2
Q13085	Gene_Name	ACACA
O00763	Gene_Name	ACACB
Q9UKU7	Gene_Name	ACAD8
Q9H845	Gene_Name	ACAD9
P28330	Gene_Name	ACADL
P11310	Gene_Name	ACADM
P16219	Gene_Name	ACADS
P49748	Gene_Name	ACADVL
Q15027	Gene_Name	ACAP1
Q15057	Gene_Name	ACAP2
Q96P50	Gene_Name	ACAP3
O00400	Gene_Name	SLC33A1
Q8NC06	Gene_Name	ACBD4
Q5T8D3	Gene_Name	ACBD5
Q9BR61	Gene_Name	ACBD6
Q8N6N7	Gene_Name	ACBD7
Q96GR2	Gene_Name	ACSBG1
Q5FVE4	Gene_Name	ACSBG2
P07108	Gene_Name	DBI
Q6JQN1	Gene_Name	ACAD10
Q709F0	Gene_Name	ACAD11
P45954	Gene_Name	ACADSB
Q96AP0	Gene_Name	ACD
Q9BYF1	Gene_Name	ACE2
Q8TDN7	Gene_Name	ACER1
Q5QJU3	Gene_Name	ACER2
Q9NUN7	Gene_Name	ACER3
P22303	Gene_Name	ACHE
P12821	Gene_Name	ACE
Q9GZZ6	Gene_Name	CHRNA10
Q15822	Gene_Name	CHRNA2
P32297	Gene_Name	CHRNA3
P43681	Gene_Name	CHRNA4
P30532	Gene_Name	CHRNA5
Q15825	Gene_Name	CHRNA6
P36544	Gene_Name	CHRNA7
Q9UGM1	Gene_Name	CHRNA9
P02708	Gene_Name	CHRNA1
P17787	Gene_Name	CHRNB2
Q05901	Gene_Name	CHRNB3
P30926	Gene_Name	CHRNB4
P11230	Gene_Name	CHRNB1
Q07001	Gene_Name	CHRND
Q04844	Gene_Name	CHRNE
P07510	Gene_Name	CHRNG
Q9UKV3	Gene_Name	ACIN1
Q07912	Gene_Name	TNK2
Q16570	Gene_Name	ACKR1
O00590	Gene_Name	ACKR2
P25106	Gene_Name	ACKR3
Q9NPB9	Gene_Name	ACKR4
Q5JWF8	Gene_Name	ACTL10
O96019	Gene_Name	ACTL6A
O94805	Gene_Name	ACTL6B
Q9Y615	Gene_Name	ACTL7A
Q9Y614	Gene_Name	ACTL7B
P53396	Gene_Name	ACLY
P11229	Gene_Name	CHRM1
P08172	Gene_Name	CHRM2
P20309	Gene_Name	CHRM3
P08173	Gene_Name	CHRM4
P08912	Gene_Name	CHRM5
Q8TDX5	Gene_Name	ACMSD
Q8WXI4	Gene_Name	ACOT11
Q8WYK0	Gene_Name	ACOT12
Q9NPJ3	Gene_Name	ACOT13
Q8N1Q8	Gene_Name	THEM5
P21399	Gene_Name	ACO1
O00767	Gene_Name	SCD
Q99798	Gene_Name	ACO2
Q86TX2	Gene_Name	ACOT1
P49753	Gene_Name	ACOT2
Q8N9L9	Gene_Name	ACOT4
Q3I5F7	Gene_Name	ACOT6
O14734	Gene_Name	ACOT8
Q9Y305	Gene_Name	ACOT9
Q15067	Gene_Name	ACOX1
Q99424	Gene_Name	ACOX2
O15254	Gene_Name	ACOX3
Q9NUZ1	Gene_Name	ACOXL
Q6ZNF0	Gene_Name	ACP7
P13798	Gene_Name	APEH
O14561	Gene_Name	NDUFAB1
Q8NEB7	Gene_Name	ACRBP
Q96QF7	Gene_Name	GCNA
P10323	Gene_Name	ACR
Q08AH3	Gene_Name	ACSM2A
Q68CK6	Gene_Name	ACSM2B
Q9NUB1	Gene_Name	ACSS1
Q9NR19	Gene_Name	ACSS2
Q96CM8	Gene_Name	ACSF2
Q4G176	Gene_Name	ACSF3
Q4L235	Gene_Name	AASDH
P33121	Gene_Name	ACSL1
O95573	Gene_Name	ACSL3
O60488	Gene_Name	ACSL4
Q9ULC5	Gene_Name	ACSL5
Q9UKU0	Gene_Name	ACSL6
Q08AH1	Gene_Name	ACSM1
Q53FZ2	Gene_Name	ACSM3
P0C7M7	Gene_Name	ACSM4
Q6NUN0	Gene_Name	ACSM5
Q6P461	Gene_Name	ACSM6
Q9H6R3	Gene_Name	ACSS3
P62736	Gene_Name	ACTA2
Q562R1	Gene_Name	ACTBL2
Q9BYX7	Gene_Name	POTEKP
P60709	Gene_Name	ACTB
P68032	Gene_Name	ACTC1
P63261	Gene_Name	ACTG1
Q01718	Gene_Name	MC2R
P63267	Gene_Name	ACTG2
Q9H568	Gene_Name	ACTL8
Q8TC94	Gene_Name	ACTL9
P12814	Gene_Name	ACTN1
P35609	Gene_Name	ACTN2
Q08043	Gene_Name	ACTN3
O43707	Gene_Name	ACTN4
P68133	Gene_Name	ACTA1
Q8TDG2	Gene_Name	ACTRT1
Q8TDY3	Gene_Name	ACTRT2
Q9BYD9	Gene_Name	ACTRT3
P42025	Gene_Name	ACTR1B
P61163	Gene_Name	ACTR1A
P36896	Gene_Name	ACVR1B
Q8NER5	Gene_Name	ACVR1C
P37023	Gene_Name	ACVRL1
Q04771	Gene_Name	ACVR1
Q03154	Gene_Name	ACY1
P45381	Gene_Name	ASPA
Q96HD9	Gene_Name	ACY3
P07311	Gene_Name	ACYP1
P14621	Gene_Name	ACYP2
O14672	Gene_Name	ADAM10
O75078	Gene_Name	ADAM11
O43184	Gene_Name	ADAM12
Q13444	Gene_Name	ADAM15
P78536	Gene_Name	ADAM17
Q9Y3Q7	Gene_Name	ADAM18
Q9H013	Gene_Name	ADAM19
P35348	Gene_Name	ADRA1A
P35368	Gene_Name	ADRA1B
P25100	Gene_Name	ADRA1D
O43506	Gene_Name	ADAM20
Q9UKJ8	Gene_Name	ADAM21
Q9P0K1	Gene_Name	ADAM22
O75077	Gene_Name	ADAM23
Q9UKQ2	Gene_Name	ADAM28
Q9UKF5	Gene_Name	ADAM29
P08913	Gene_Name	ADRA2A
P18089	Gene_Name	ADRA2B
P18825	Gene_Name	ADRA2C
Q9NZK5	Gene_Name	ADA2
Q9UKF2	Gene_Name	ADAM30
Q8TC27	Gene_Name	ADAM32
Q9BZ11	Gene_Name	ADAM33
Q96M93	Gene_Name	ADAD1
Q8NCV1	Gene_Name	ADAD2
Q6DHV7	Gene_Name	ADAL
Q99965	Gene_Name	ADAM2
Q6NVV9	Gene_Name	ADAM5
Q9H2U9	Gene_Name	ADAM7
P78325	Gene_Name	ADAM8
Q13443	Gene_Name	ADAM9
O75689	Gene_Name	ADAP1
Q9NPF8	Gene_Name	ADAP2
A8MUL3	Gene_Name	ADARB2-AS1
O00116	Gene_Name	AGPS
Q9BUB4	Gene_Name	ADAT1
Q7Z6V5	Gene_Name	ADAT2
Q96EY9	Gene_Name	ADAT3
P00813	Gene_Name	ADA
Q86TW2	Gene_Name	ADCK1
Q7Z695	Gene_Name	ADCK2
Q3MIX3	Gene_Name	ADCK5
Q6P093	Gene_Name	AADACL2
Q5VUY0	Gene_Name	AADACL3
Q5VUY2	Gene_Name	AADACL4
Q08828	Gene_Name	ADCY1
Q08462	Gene_Name	ADCY2
O60266	Gene_Name	ADCY3
Q8NFM4	Gene_Name	ADCY4
O95622	Gene_Name	ADCY5
O43306	Gene_Name	ADCY6
P51828	Gene_Name	ADCY7
P40145	Gene_Name	ADCY8
O60503	Gene_Name	ADCY9
Q96PN6	Gene_Name	ADCY10
P35611	Gene_Name	ADD1
P35612	Gene_Name	ADD2
Q9UEY8	Gene_Name	ADD3
O15204	Gene_Name	ADAMDEC1
Q8N7X0	Gene_Name	ADGB
P07327	Gene_Name	ADH1A
P00325	Gene_Name	ADH1B
P00326	Gene_Name	ADH1C
P08319	Gene_Name	ADH4
P28332	Gene_Name	ADH6
P40394	Gene_Name	ADH7
P11766	Gene_Name	ADH5
Q0VDE8	Gene_Name	ADIG
Q5T7M4	Gene_Name	C1QTNF12
Q15848	Gene_Name	ADIPOQ
Q9Y2D8	Gene_Name	SSX2IP
Q15847	Gene_Name	ADIRF
P55263	Gene_Name	ADK
Q7Z4H4	Gene_Name	ADM2
C9JUS6	Gene_Name	ADM5
P35318	Gene_Name	ADM
Q6IQ32	Gene_Name	ADNP2
Q9H2P0	Gene_Name	ADNP
Q9BRR6	Gene_Name	ADPGK
Q9NRN7	Gene_Name	AASDHPPT
P54922	Gene_Name	ADPRH
Q3LIE5	Gene_Name	ADPRM
P08588	Gene_Name	ADRB1
P07550	Gene_Name	ADRB2
P13945	Gene_Name	ADRB3
Q16186	Gene_Name	ADRM1
P22570	Gene_Name	FDXR
Q9Y6U3	Gene_Name	SCIN
P12235	Gene_Name	SLC25A4
P05141	Gene_Name	SLC25A5
P12236	Gene_Name	SLC25A6
Q9H0C2	Gene_Name	SLC25A31
Q96IZ2	Gene_Name	ADTRP
P10109	Gene_Name	FDX1
Q8IUX7	Gene_Name	AEBP1
Q6ZN18	Gene_Name	AEBP2
Q96SZ5	Gene_Name	ADO
Q6UXC1	Gene_Name	MAMDC4
Q8WTP8	Gene_Name	AEN
Q08117	Gene_Name	AES
P55197	Gene_Name	MLLT10
P55198	Gene_Name	MLLT6
Q8TED9	Gene_Name	AFAP1L1
Q8N4X5	Gene_Name	AFAP1L2
Q13015	Gene_Name	MLLT11
P42568	Gene_Name	MLLT3
P55196	Gene_Name	AFDN
P43652	Gene_Name	AFM
Q8N556	Gene_Name	AFAP1
Q9Y6Z5	Gene_Name	AFDN-DT
P51825	Gene_Name	AFF1
P51816	Gene_Name	AFF2
P51826	Gene_Name	AFF3
Q9UHB7	Gene_Name	AFF4
Q8WV93	Gene_Name	AFG1L
Q9Y4W6	Gene_Name	AFG3L2
Q6ULP2	Gene_Name	AFTPH
Q5BKT4	Gene_Name	ALG10
Q5I7T1	Gene_Name	ALG10B
C9J202	Gene_Name	ALG1L2
Q8TF27	Gene_Name	AGAP11
P06280	Gene_Name	GLA
Q9UPQ3	Gene_Name	AGAP1
Q99490	Gene_Name	AGAP2
Q96P47	Gene_Name	AGAP3
Q96P64	Gene_Name	AGAP4
A6NIR3	Gene_Name	AGAP5
Q5VW22	Gene_Name	AGAP6
Q5VUJ5	Gene_Name	AGAP7P
Q5VTM2	Gene_Name	AGAP9
P52594	Gene_Name	AGFG1
O95081	Gene_Name	AGFG2
Q8N302	Gene_Name	AGGF1
Q9H0P7	Gene_Name	AGPAT4-IT1
Q53H12	Gene_Name	AGK
O95394	Gene_Name	PGM3
Q9UL18	Gene_Name	AGO1
Q9UKV8	Gene_Name	AGO2
Q9H9G7	Gene_Name	AGO3
Q9HCK5	Gene_Name	AGO4
O95994	Gene_Name	AGR2
Q8TD06	Gene_Name	AGR3
Q86SQ6	Gene_Name	ADGRA1
Q96PE1	Gene_Name	ADGRA2
Q8IWK6	Gene_Name	ADGRA3
O14514	Gene_Name	ADGRB1
O60241	Gene_Name	ADGRB2
O60242	Gene_Name	ADGRB3
Q6QNK2	Gene_Name	ADGRD1
Q7Z7M1	Gene_Name	ADGRD2
Q14246	Gene_Name	ADGRE1
Q9UHX3	Gene_Name	ADGRE2
Q9BY15	Gene_Name	ADGRE3
Q86SQ3	Gene_Name	ADGRE4P
Q5T601	Gene_Name	ADGRF1
Q8IZF7	Gene_Name	ADGRF2
Q8IZF5	Gene_Name	ADGRF3
Q8IZF3	Gene_Name	ADGRF4
Q8IZF2	Gene_Name	ADGRF5
Q9Y653	Gene_Name	ADGRG1
Q8IZP9	Gene_Name	ADGRG2
Q86Y34	Gene_Name	ADGRG3
Q8IZF6	Gene_Name	ADGRG4
Q8IZF4	Gene_Name	ADGRG5
Q86SQ4	Gene_Name	ADGRG6
Q96K78	Gene_Name	ADGRG7
O00468	Gene_Name	AGRN
O94910	Gene_Name	ADGRL1
O95490	Gene_Name	ADGRL2
Q9HAR2	Gene_Name	ADGRL3
Q9HBW9	Gene_Name	ADGRL4
O00253	Gene_Name	AGRP
Q9BYV1	Gene_Name	AGXT2
P30556	Gene_Name	AGTR1
P50052	Gene_Name	AGTR2
Q5TGY3	Gene_Name	AHDC1
Q8N157	Gene_Name	AHI1
Q8IVF2	Gene_Name	AHNAK2
Q09666	Gene_Name	AHNAK
A9YTQ3	Gene_Name	AHRR
P35869	Gene_Name	AHR
O95433	Gene_Name	AHSA1
Q719I0	Gene_Name	AHSA2P
Q9NZD4	Gene_Name	AHSP
Q9GZX7	Gene_Name	AICDA
Q96BJ3	Gene_Name	AIDA
Q9BQI0	Gene_Name	AIF1L
P55008	Gene_Name	AIF1
O95831	Gene_Name	AIFM1
Q9BRQ8	Gene_Name	AIFM2
Q96NN9	Gene_Name	AIFM3
Q9NVV5	Gene_Name	AIG1
O14862	Gene_Name	AIM2
Q12904	Gene_Name	AIMP1
Q13155	Gene_Name	AIMP2
Q16352	Gene_Name	INA
Q9NZN9	Gene_Name	AIPL1
O00170	Gene_Name	AIP
O43918	Gene_Name	AIRE
Q9UKB5	Gene_Name	AJAP1
C9J069	Gene_Name	AJM1
Q96IF1	Gene_Name	AJUBA
Q02040	Gene_Name	AKAP17A
P14550	Gene_Name	AKR1A1
O60218	Gene_Name	AKR1B10
C9JRZ8	Gene_Name	AKR1B15
Q04828	Gene_Name	AKR1C1
P52895	Gene_Name	AKR1C2
P42330	Gene_Name	AKR1C3
P17516	Gene_Name	AKR1C4
P51857	Gene_Name	AKR1D1
O43572	Gene_Name	AKAP10
Q9UKA4	Gene_Name	AKAP11
Q02952	Gene_Name	AKAP12
Q86UN6	Gene_Name	AKAP14
O43687	Gene_Name	AKAP7
Q9P0M2	Gene_Name	AKAP7
P0CW23	Gene_Name	AKAIN1
Q92667	Gene_Name	AKAP1
Q9Y2D5	Gene_Name	AKAP2
O75969	Gene_Name	AKAP3
Q5JQC9	Gene_Name	AKAP4
P24588	Gene_Name	AKAP5
Q13023	Gene_Name	AKAP6
O43823	Gene_Name	AKAP8
Q99996	Gene_Name	AKAP9
Q5T2L2	Gene_Name	AKR1C8P
Q96JD6	Gene_Name	AKR1E2
Q495B1	Gene_Name	ANKDD1A
A6NHY2	Gene_Name	ANKDD1B
Q9P2G1	Gene_Name	ANKIB1
Q9NQ31	Gene_Name	AKIP1
Q9NWT8	Gene_Name	AURKAIP1
Q9H9L7	Gene_Name	AKIRIN1
Q53H80	Gene_Name	AKIRIN2
Q7Z591	Gene_Name	AKNA
Q5T1N1	Gene_Name	AKNAD1
Q12802	Gene_Name	AKAP13
Q9ULX6	Gene_Name	AKAP8L
P31749	Gene_Name	AKT1
P31751	Gene_Name	AKT2
Q9Y243	Gene_Name	AKT3
Q9H8T0	Gene_Name	AKTIP
Q96B36	Gene_Name	AKT1S1
Q8N8R7	Gene_Name	ARL14EP
P00352	Gene_Name	ALDH1A1
O94788	Gene_Name	ALDH1A2
P47895	Gene_Name	ALDH1A3
P30837	Gene_Name	ALDH1B1
O75891	Gene_Name	ALDH1L1
Q3SY69	Gene_Name	ALDH1L2
Q60I27	Gene_Name	ALS2CL
Q96Q35	Gene_Name	ALS2CR12
P30838	Gene_Name	ALDH3A1
P51648	Gene_Name	ALDH3A2
P43353	Gene_Name	ALDH3B1
P48448	Gene_Name	ALDH3B2
P30038	Gene_Name	ALDH4A1
P20292	Gene_Name	ALOX5AP
P49419	Gene_Name	ALDH7A1
Q9H2A2	Gene_Name	ALDH8A1
P49189	Gene_Name	ALDH9A1
P24298	Gene_Name	GPT
Q8TD30	Gene_Name	GPT2
P02768	Gene_Name	ALB
P05091	Gene_Name	ALDH2
P04075	Gene_Name	ALDOA
P05062	Gene_Name	ALDOB
P09972	Gene_Name	ALDOC
P15121	Gene_Name	AKR1B1
P84996	Gene_Name	GNAS
Q2TAA5	Gene_Name	ALG11
Q9BV10	Gene_Name	ALG12
Q9NP73	Gene_Name	ALG13
Q96F25	Gene_Name	ALG14
Q6GMV1	Gene_Name	ALG1L
Q9BT22	Gene_Name	ALG1
Q9H553	Gene_Name	ALG2
Q92685	Gene_Name	ALG3
Q9Y673	Gene_Name	ALG5
Q9Y672	Gene_Name	ALG6
Q9BVK2	Gene_Name	ALG8
Q9H6U8	Gene_Name	ALG9
Q13686	Gene_Name	ALKBH1
Q6NS38	Gene_Name	ALKBH2
Q96Q83	Gene_Name	ALKBH3
Q9NXW9	Gene_Name	ALKBH4
Q6P6C2	Gene_Name	ALKBH5
Q3KRA9	Gene_Name	ALKBH6
Q9BT30	Gene_Name	ALKBH7
Q96BT7	Gene_Name	ALKBH8
Q6UXT8	Gene_Name	ALKAL1
Q6UX46	Gene_Name	ALKAL2
Q6ZNB7	Gene_Name	AGMO
Q9UM73	Gene_Name	ALK
Q8N6M5	Gene_Name	ALLC
Q8TCU4	Gene_Name	ALMS1
Q96QP1	Gene_Name	ALPK1
Q86TB3	Gene_Name	ALPK2
Q96L96	Gene_Name	ALPK3
P55789	Gene_Name	GFER
Q96Q42	Gene_Name	ALS2
P35858	Gene_Name	IGFALS
Q15699	Gene_Name	ALX1
O95076	Gene_Name	ALX3
Q9H161	Gene_Name	ALX4
Q9UHK6	Gene_Name	AMACR
Q9NP70	Gene_Name	AMBN
P02760	Gene_Name	AMBP
